gender,age,job,marital,province,city,prefer,frequency,wineFrequency,side,choice1,seq,area_grade,choice2,choice1_당도,choice1_알콜 농도,choice1_과일향,choice1_오크향,choice1_깊이,choice1_견고함,choice2_당도,choice2_알콜 농도,choice2_과일향,choice2_오크향,choice2_깊이,choice2_견고함
FEMALE,30대,벤처직원,SINGLE,서울시,양천구,깊이감,2,1,Camenbert,B,6167,1급지,E,H,L,H,M,L,M,H,H,M,M,M,L
FEMALE,40대,의사,MARREID,경상도,포항시 북구,당도,3,1,Brie,C,6168,3급지,C,H,L,H,M,M,M,H,L,H,M,M,M
FEMALE,50대,교수,SINGLE,서울시,양천구,깊이감,4,1,Annon,C,6169,1급지,A,H,L,H,M,M,M,M,H,M,H,H,H
FEMALE,30대,임시직,MARREID,경기도,가평군,깊이감,2,1,Brie,G,6170,3급지,B,L,H,H,H,M,M,H,L,H,M,L,M
FEMALE,50대,교수,MARREID,전라도,익산시,깊이감,3,1,Camenbert,D,6171,6급지,B,H,H,H,M,L,L,H,L,H,M,L,M
FEMALE,20대,학생,MARREID,경상도,포항시 남구,당도,4,3,Cheddar,B,6172,2급지,B,H,L,H,M,L,M,H,L,H,M,L,M
MALE,30대,회사직원,SINGLE,경기도,포천시,깊이감,5,3,Ricotta,H,6173,2급지,G,M,H,M,M,H,H,L,H,H,H,M,M
MALE,20대,학생,MARREID,경기도,포천시,깊이감,1,1,Roquefort,D,6174,2급지,G,H,H,H,M,L,L,L,H,H,H,M,M
MALE,50대,자영업,MARREID,부산시,사하구,깊이감,1,1,Brie,G,6175,2급지,E,L,H,H,H,M,M,H,H,M,M,M,L
MALE,40대,벤처직원,MARREID,서울시,강동구,깊이감,2,1,Gorgonzola,F,6176,2급지,G,M,H,M,M,M,H,L,H,H,H,M,M
FEMALE,20대,자영업,MARREID,전라도,곡성군,당도,4,2,Annon,D,6177,6급지,E,H,H,H,M,L,L,H,H,M,M,M,L
FEMALE,40대,회사직원,MARREID,부산시,진구,당도,3,1,Camenbert,D,6178,5급지,B,H,H,H,M,L,L,H,L,H,M,L,M
MALE,50대,회사직원,MARREID,경기도,화성시,깊이감,4,3,Valencay,H,6179,2급지,A,M,H,M,M,H,H,M,H,M,H,H,H
MALE,20대,벤처직원,SINGLE,충청도,청주시,깊이감,5,1,Annon,A,6180,1급지,B,M,H,M,H,H,H,H,L,H,M,L,M
FEMALE,50대,임시직,MARREID,충청도,천안시,깊이감,3,2,Cheddar,E,6181,4급지,G,H,H,M,M,M,L,L,H,H,H,M,M
MALE,30대,의사,MARREID,경상도,포항시 북구,깊이감,3,1,Valencay,G,6182,3급지,E,L,H,H,H,M,M,H,H,M,M,M,L
FEMALE,30대,임시직,SINGLE,경상도,거제시,당도,1,1,Gorgonzola,A,6183,5급지,E,M,H,M,H,H,H,H,H,M,M,M,L
FEMALE,30대,임시직,MARREID,부산시,진구,깊이감,3,2,Roquefort,D,6184,5급지,E,H,H,H,M,L,L,H,H,M,M,M,L
FEMALE,40대,기자,MARREID,충청도,청주시,깊이감,3,1,Gorgonzola,C,6185,1급지,C,H,L,H,M,M,M,H,L,H,M,M,M
FEMALE,30대,회사직원,MARREID,전라도,해남군,깊이감,2,1,Camenbert,E,6186,4급지,C,H,H,M,M,M,L,H,L,H,M,M,M
MALE,50대,자영업,SINGLE,경기도,평택시,깊이감,4,2,Camenbert,E,6187,3급지,H,H,H,M,M,M,L,M,H,M,M,H,H
MALE,50대,자영업,MARREID,서울시,마포구,당도,3,2,Valencay,G,6188,4급지,B,L,H,H,H,M,M,H,L,H,M,L,M
FEMALE,40대,벤처직원,MARREID,서울시,강남구,당도,2,1,Camenbert,C,6189,1급지,B,H,L,H,M,M,M,H,L,H,M,L,M
MALE,40대,중소기업직원,SINGLE,부산시,해운대구,깊이감,3,1,Gorgonzola,F,6190,1급지,H,M,H,M,M,M,H,M,H,M,M,H,H
FEMALE,30대,연구원,MARREID,서울시,양천구,당도,2,1,Camenbert,E,6191,1급지,D,H,H,M,M,M,L,H,H,H,M,L,L
FEMALE,40대,임시직,SINGLE,부산시,해운대구,당도,2,1,Roquefort,A,6192,1급지,A,M,H,M,H,H,H,M,H,M,H,H,H
MALE,40대,공무원,MARREID,전라도,해남군,당도,1,1,Roquefort,G,6193,4급지,G,L,H,H,H,M,M,L,H,H,H,M,M
FEMALE,50대,임시직,SINGLE,부산시,사하구,깊이감,2,1,Gorgonzola,B,6194,2급지,B,H,L,H,M,L,M,H,L,H,M,L,M
MALE,50대,의사,MARREID,서울시,강동구,깊이감,2,1,Annon,D,6195,2급지,B,H,H,H,M,L,L,H,L,H,M,L,M
FEMALE,50대,회사직원,SINGLE,부산시,사하구,깊이감,2,1,Gorgonzola,G,6196,2급지,G,L,H,H,H,M,M,L,H,H,H,M,M
MALE,50대,중소기업직원,MARREID,전라도,해남군,깊이감,2,1,Camenbert,A,6197,4급지,E,M,H,M,H,H,H,H,H,M,M,M,L
FEMALE,40대,공무원,MARREID,경기도,가평군,깊이감,6,4,Gorgonzola,D,6198,3급지,C,H,H,H,M,L,L,H,L,H,M,M,M
MALE,40대,자영업,SINGLE,경상도,거제시,깊이감,3,1,Cheddar,A,6199,5급지,A,M,H,M,H,H,H,M,H,M,H,H,H
FEMALE,40대,의사,MARREID,서울시,강동구,당도,1,1,Cheddar,C,6200,2급지,C,H,L,H,M,M,M,H,L,H,M,M,M
FEMALE,30대,임시직,MARREID,충청도,진천군,당도,3,1,Ricotta,F,6201,6급지,C,M,H,M,M,M,H,H,L,H,M,M,M
FEMALE,50대,중소기업직원,MARREID,경상도,포항시 남구,당도,4,3,Annon,D,6202,2급지,D,H,H,H,M,L,L,H,H,H,M,L,L
FEMALE,20대,학생,SINGLE,부산시,해운대구,깊이감,2,1,Cheddar,H,6203,1급지,B,M,H,M,M,H,H,H,L,H,M,L,M
MALE,30대,회사직원,MARREID,충청도,천안시,깊이감,3,2,Valencay,E,6204,4급지,H,H,H,M,M,M,L,M,H,M,M,H,H
FEMALE,40대,교수,MARREID,경상도,하동군,깊이감,2,1,Camenbert,G,6205,5급지,C,L,H,H,H,M,M,H,L,H,M,M,M
MALE,50대,공무원,MARREID,경기도,포천시,깊이감,2,1,Ricotta,E,6206,2급지,H,H,H,M,M,M,L,M,H,M,M,H,H
FEMALE,40대,기자,SINGLE,부산시,해운대구,깊이감,2,1,Gorgonzola,D,6207,1급지,B,H,H,H,M,L,L,H,L,H,M,L,M
FEMALE,50대,변호사,SINGLE,경기도,포천시,깊이감,3,2,Gorgonzola,C,6208,2급지,C,H,L,H,M,M,M,H,L,H,M,M,M
MALE,40대,임시직,MARREID,충청도,청주시,깊이감,3,2,Gorgonzola,C,6209,1급지,G,H,L,H,M,M,M,L,H,H,H,M,M
MALE,50대,임시직,MARREID,부산시,해운대구,당도,3,2,Valencay,G,6210,1급지,H,L,H,H,H,M,M,M,H,M,M,H,H
FEMALE,50대,공무원,MARREID,서울시,강동구,깊이감,3,1,Gorgonzola,D,6211,2급지,D,H,H,H,M,L,L,H,H,H,M,L,L
FEMALE,40대,연구원,SINGLE,경기도,평택시,당도,2,1,Camenbert,C,6212,3급지,C,H,L,H,M,M,M,H,L,H,M,M,M
FEMALE,50대,공무원,MARREID,서울시,양천구,깊이감,4,2,Gorgonzola,B,6213,1급지,C,H,L,H,M,L,M,H,L,H,M,M,M
FEMALE,30대,회사직원,MARREID,서울시,양천구,당도,3,1,Brie,E,6214,1급지,E,H,H,M,M,M,L,H,H,M,M,M,L
FEMALE,40대,임시직,MARREID,전라도,구례군,깊이감,1,1,Cheddar,H,6215,6급지,B,M,H,M,M,H,H,H,L,H,M,L,M
FEMALE,50대,공무원,MARREID,충청도,천안시,당도,3,1,Roquefort,D,6217,4급지,D,H,H,H,M,L,L,H,H,H,M,L,L
FEMALE,50대,자영업,MARREID,경기도,평택시,깊이감,5,2,Valencay,E,6218,3급지,C,H,H,M,M,M,L,H,L,H,M,M,M
FEMALE,40대,임시직,MARREID,전라도,해남군,깊이감,4,1,Annon,G,6219,4급지,B,L,H,H,H,M,M,H,L,H,M,L,M
FEMALE,20대,임시직,MARREID,서울시,양천구,당도,2,1,Ricotta,E,6220,1급지,C,H,H,M,M,M,L,H,L,H,M,M,M
FEMALE,20대,학생,SINGLE,경상도,하동군,당도,1,1,Roquefort,B,6221,5급지,B,H,L,H,M,L,M,H,L,H,M,L,M
MALE,30대,교수,MARREID,경기도,화성시,깊이감,2,1,Cheddar,E,6222,2급지,F,H,H,M,M,M,L,M,H,M,M,M,H
MALE,30대,임시직,SINGLE,경기도,안양시,깊이감,4,1,Camenbert,B,6223,3급지,A,H,L,H,M,L,M,M,H,M,H,H,H
FEMALE,30대,자영업,MARREID,경상도,포항시 남구,깊이감,3,2,Annon,H,6224,2급지,G,M,H,M,M,H,H,L,H,H,H,M,M
MALE,40대,중소기업직원,MARREID,부산시,기장군,깊이감,3,1,Brie,F,6225,1급지,A,M,H,M,M,M,H,M,H,M,H,H,H
FEMALE,50대,벤처직원,MARREID,부산시,진구,당도,2,1,Ricotta,D,6226,5급지,E,H,H,H,M,L,L,H,H,M,M,M,L
MALE,40대,연구원,MARREID,부산시,사하구,당도,4,3,Roquefort,D,6227,2급지,H,H,H,H,M,L,L,M,H,M,M,H,H
FEMALE,30대,공무원,MARREID,경상도,포항시 북구,깊이감,3,1,Annon,E,6228,3급지,D,H,H,M,M,M,L,H,H,H,M,L,L
MALE,30대,회사직원,MARREID,서울시,마포구,당도,3,1,Annon,E,6229,4급지,A,H,H,M,M,M,L,M,H,M,H,H,H
FEMALE,30대,변호사,MARREID,충청도,천안시,당도,2,1,Camenbert,D,6230,4급지,F,H,H,H,M,L,L,M,H,M,M,M,H
MALE,40대,벤처직원,MARREID,충청도,청주시,깊이감,2,1,Ricotta,F,6231,1급지,F,M,H,M,M,M,H,M,H,M,M,M,H
FEMALE,40대,변호사,MARREID,경상도,포항시 남구,당도,4,2,Cheddar,C,6232,2급지,H,H,L,H,M,M,M,M,H,M,M,H,H
MALE,40대,회사직원,SINGLE,부산시,진구,당도,1,1,Cheddar,H,6233,5급지,A,M,H,M,M,H,H,M,H,M,H,H,H
MALE,20대,학생,MARREID,부산시,해운대구,깊이감,3,1,Valencay,E,6234,1급지,G,H,H,M,M,M,L,L,H,H,H,M,M
MALE,40대,임시직,SINGLE,부산시,해운대구,당도,1,1,Gorgonzola,H,6235,1급지,D,M,H,M,M,H,H,H,H,H,M,L,L
MALE,50대,벤처직원,SINGLE,부산시,사하구,깊이감,2,1,Ricotta,H,6236,2급지,A,M,H,M,M,H,H,M,H,M,H,H,H
MALE,20대,자영업,MARREID,서울시,강북구,깊이감,2,1,Annon,D,6237,3급지,G,H,H,H,M,L,L,L,H,H,H,M,M
FEMALE,50대,자영업,SINGLE,서울시,강동구,당도,3,1,Cheddar,F,6238,2급지,G,M,H,M,M,M,H,L,H,H,H,M,M
FEMALE,50대,공무원,MARREID,부산시,해운대구,당도,2,1,Valencay,D,6239,1급지,C,H,H,H,M,L,L,H,L,H,M,M,M
FEMALE,20대,벤처직원,MARREID,서울시,양천구,깊이감,1,1,Valencay,C,6240,1급지,C,H,L,H,M,M,M,H,L,H,M,M,M
MALE,40대,의사,MARREID,부산시,기장군,깊이감,2,1,Gorgonzola,D,6241,1급지,C,H,H,H,M,L,L,H,L,H,M,M,M
FEMALE,40대,공무원,MARREID,충청도,청주시,당도,3,2,Annon,H,6242,1급지,D,M,H,M,M,H,H,H,H,H,M,L,L
FEMALE,40대,자영업,SINGLE,서울시,마포구,깊이감,2,1,Camenbert,D,6243,4급지,A,H,H,H,M,L,L,M,H,M,H,H,H
MALE,50대,공무원,SINGLE,전라도,해남군,깊이감,2,1,Cheddar,H,6244,4급지,H,M,H,M,M,H,H,M,H,M,M,H,H
FEMALE,60대 이상,연구원,MARREID,경기도,화성시,깊이감,2,1,Camenbert,C,6245,2급지,B,H,L,H,M,M,M,H,L,H,M,L,M
FEMALE,30대,임시직,MARREID,부산시,사하구,깊이감,2,1,Cheddar,H,6246,2급지,E,M,H,M,M,H,H,H,H,M,M,M,L
MALE,30대,중소기업직원,MARREID,충청도,청주시,당도,3,2,Gorgonzola,E,6247,1급지,E,H,H,M,M,M,L,H,H,M,M,M,L
FEMALE,40대,공무원,MARREID,경기도,화성시,당도,5,4,Roquefort,D,6248,2급지,D,H,H,H,M,L,L,H,H,H,M,L,L
FEMALE,40대,연구원,MARREID,부산시,사하구,당도,2,1,Ricotta,C,6249,2급지,G,H,L,H,M,M,M,L,H,H,H,M,M
MALE,40대,자영업,MARREID,서울시,강동구,당도,2,1,Valencay,E,6250,2급지,G,H,H,M,M,M,L,L,H,H,H,M,M
FEMALE,50대,의사,MARREID,서울시,강남구,깊이감,2,1,Gorgonzola,C,6251,1급지,C,H,L,H,M,M,M,H,L,H,M,M,M
MALE,40대,교수,MARREID,서울시,양천구,당도,1,1,Brie,F,6252,1급지,F,M,H,M,M,M,H,M,H,M,M,M,H
MALE,40대,임시직,MARREID,경기도,가평군,당도,1,1,Cheddar,A,6253,3급지,B,M,H,M,H,H,H,H,L,H,M,L,M
FEMALE,40대,교수,MARREID,서울시,강북구,깊이감,3,2,Annon,C,6254,3급지,D,H,L,H,M,M,M,H,H,H,M,L,L
MALE,50대,회사직원,MARREID,경상도,포항시 북구,당도,3,1,Ricotta,B,6255,3급지,H,H,L,H,M,L,M,M,H,M,M,H,H
MALE,20대,자영업,MARREID,충청도,진천군,깊이감,2,1,Cheddar,B,6256,6급지,B,H,L,H,M,L,M,H,L,H,M,L,M
MALE,40대,공무원,SINGLE,서울시,강북구,깊이감,2,1,Ricotta,F,6257,3급지,H,M,H,M,M,M,H,M,H,M,M,H,H
MALE,40대,의사,MARREID,경기도,가평군,당도,3,2,Annon,D,6258,3급지,B,H,H,H,M,L,L,H,L,H,M,L,M
FEMALE,50대,중소기업직원,MARREID,서울시,강남구,깊이감,2,1,Camenbert,H,6259,1급지,D,M,H,M,M,H,H,H,H,H,M,L,L
MALE,50대,임시직,SINGLE,서울시,강남구,깊이감,1,1,Cheddar,E,6260,1급지,E,H,H,M,M,M,L,H,H,M,M,M,L
FEMALE,20대,공무원,MARREID,부산시,해운대구,깊이감,2,1,Ricotta,G,6261,1급지,C,L,H,H,H,M,M,H,L,H,M,M,M
MALE,40대,중소기업직원,MARREID,경기도,가평군,당도,2,1,Gorgonzola,F,6262,3급지,G,M,H,M,M,M,H,L,H,H,H,M,M
FEMALE,30대,교수,MARREID,전라도,해남군,깊이감,2,1,Cheddar,E,6263,4급지,C,H,H,M,M,M,L,H,L,H,M,M,M
MALE,50대,회사직원,MARREID,부산시,해운대구,당도,2,1,Brie,B,6264,1급지,A,H,L,H,M,L,M,M,H,M,H,H,H
MALE,30대,회사직원,MARREID,서울시,양천구,당도,2,1,Roquefort,E,6265,1급지,A,H,H,M,M,M,L,M,H,M,H,H,H
MALE,50대,중소기업직원,MARREID,충청도,청주시,깊이감,2,1,Camenbert,A,6266,1급지,F,M,H,M,H,H,H,M,H,M,M,M,H
FEMALE,30대,의사,SINGLE,충청도,청주시,당도,1,1,Roquefort,E,6267,1급지,B,H,H,M,M,M,L,H,L,H,M,L,M
FEMALE,30대,연구원,MARREID,전라도,해남군,깊이감,3,2,Camenbert,D,6268,4급지,C,H,H,H,M,L,L,H,L,H,M,M,M
FEMALE,50대,자영업,SINGLE,전라도,곡성군,당도,5,4,Annon,C,6269,6급지,D,H,L,H,M,M,M,H,H,H,M,L,L
FEMALE,30대,임시직,MARREID,부산시,해운대구,깊이감,2,1,Annon,A,6270,1급지,C,M,H,M,H,H,H,H,L,H,M,M,M
MALE,40대,공무원,MARREID,충청도,청주시,당도,3,2,Annon,F,6271,1급지,G,M,H,M,M,M,H,L,H,H,H,M,M
FEMALE,30대,회사직원,MARREID,서울시,마포구,당도,1,1,Annon,C,6272,4급지,D,H,L,H,M,M,M,H,H,H,M,L,L
FEMALE,20대,자영업,MARREID,전라도,익산시,깊이감,3,2,Valencay,A,6273,6급지,E,M,H,M,H,H,H,H,H,M,M,M,L
MALE,50대,임시직,MARREID,부산시,연제구,깊이감,4,3,Brie,C,6274,4급지,C,H,L,H,M,M,M,H,L,H,M,M,M
FEMALE,50대,자영업,MARREID,경기도,포천시,깊이감,3,2,Annon,G,6275,2급지,D,L,H,H,H,M,M,H,H,H,M,L,L
MALE,20대,기자,SINGLE,서울시,강동구,당도,2,1,Valencay,B,6276,2급지,A,H,L,H,M,L,M,M,H,M,H,H,H
FEMALE,20대,연구원,MARREID,경기도,포천시,당도,2,1,Ricotta,B,6277,2급지,D,H,L,H,M,L,M,H,H,H,M,L,L
FEMALE,20대,자영업,MARREID,부산시,해운대구,당도,2,1,Brie,H,6278,1급지,D,M,H,M,M,H,H,H,H,H,M,L,L
MALE,30대,임시직,MARREID,전라도,해남군,깊이감,2,1,Brie,A,6279,4급지,A,M,H,M,H,H,H,M,H,M,H,H,H
FEMALE,50대,중소기업직원,MARREID,서울시,강남구,당도,1,1,Cheddar,D,6280,1급지,E,H,H,H,M,L,L,H,H,M,M,M,L
MALE,50대,연구원,MARREID,경상도,하동군,당도,2,1,Camenbert,G,6281,5급지,C,L,H,H,H,M,M,H,L,H,M,M,M
FEMALE,30대,회사직원,MARREID,부산시,진구,깊이감,4,1,Annon,E,6282,5급지,D,H,H,M,M,M,L,H,H,H,M,L,L
FEMALE,50대,임시직,SINGLE,경상도,함안군,깊이감,2,1,Gorgonzola,E,6283,5급지,H,H,H,M,M,M,L,M,H,M,M,H,H
MALE,50대,연구원,MARREID,전라도,광양시,깊이감,3,2,Annon,D,6284,4급지,A,H,H,H,M,L,L,M,H,M,H,H,H
FEMALE,20대,자영업,SINGLE,경기도,포천시,깊이감,4,1,Brie,F,6285,2급지,B,M,H,M,M,M,H,H,L,H,M,L,M
FEMALE,20대,중소기업직원,SINGLE,부산시,사하구,깊이감,1,1,Ricotta,B,6286,2급지,F,H,L,H,M,L,M,M,H,M,M,M,H
MALE,20대,자영업,SINGLE,부산시,해운대구,깊이감,3,1,Roquefort,C,6287,1급지,C,H,L,H,M,M,M,H,L,H,M,M,M
FEMALE,40대,연구원,MARREID,서울시,양천구,당도,3,1,Roquefort,B,6288,1급지,B,H,L,H,M,L,M,H,L,H,M,L,M
MALE,50대,기자,SINGLE,서울시,강동구,당도,1,1,Camenbert,A,6289,2급지,F,M,H,M,H,H,H,M,H,M,M,M,H
FEMALE,50대,공무원,MARREID,충청도,천안시,당도,3,2,Annon,D,6290,4급지,D,H,H,H,M,L,L,H,H,H,M,L,L
FEMALE,40대,공무원,SINGLE,부산시,해운대구,당도,2,1,Cheddar,B,6291,1급지,H,H,L,H,M,L,M,M,H,M,M,H,H
FEMALE,50대,임시직,MARREID,서울시,양천구,당도,1,1,Brie,C,6292,1급지,C,H,L,H,M,M,M,H,L,H,M,M,M
FEMALE,40대,중소기업직원,SINGLE,서울시,강남구,당도,1,1,Cheddar,D,6293,1급지,E,H,H,H,M,L,L,H,H,M,M,M,L
MALE,50대,공무원,MARREID,서울시,강동구,당도,3,1,Cheddar,C,6294,2급지,A,H,L,H,M,M,M,M,H,M,H,H,H
FEMALE,40대,자영업,MARREID,충청도,천안시,당도,1,1,Cheddar,H,6295,4급지,D,M,H,M,M,H,H,H,H,H,M,L,L
MALE,40대,회사직원,SINGLE,충청도,청주시,깊이감,1,1,Valencay,H,6296,1급지,H,M,H,M,M,H,H,M,H,M,M,H,H
FEMALE,30대,연구원,MARREID,부산시,해운대구,당도,1,1,Camenbert,C,6297,1급지,C,H,L,H,M,M,M,H,L,H,M,M,M
MALE,40대,교수,MARREID,경상도,포항시 남구,깊이감,2,1,Valencay,A,6298,2급지,H,M,H,M,H,H,H,M,H,M,M,H,H
FEMALE,20대,학생,MARREID,부산시,사하구,깊이감,4,3,Brie,D,6299,2급지,C,H,H,H,M,L,L,H,L,H,M,M,M
MALE,20대,회사직원,SINGLE,서울시,강남구,당도,3,2,Roquefort,B,6300,1급지,E,H,L,H,M,L,M,H,H,M,M,M,L
FEMALE,40대,회사직원,SINGLE,서울시,강동구,당도,2,1,Roquefort,G,6301,2급지,B,L,H,H,H,M,M,H,L,H,M,L,M
FEMALE,30대,교수,MARREID,충청도,청주시,깊이감,1,1,Brie,B,6302,1급지,E,H,L,H,M,L,M,H,H,M,M,M,L
FEMALE,30대,중소기업직원,SINGLE,경기도,평택시,당도,2,1,Ricotta,E,6303,3급지,B,H,H,M,M,M,L,H,L,H,M,L,M
FEMALE,30대,교수,MARREID,서울시,강남구,당도,2,1,Camenbert,D,6304,1급지,B,H,H,H,M,L,L,H,L,H,M,L,M
FEMALE,20대,학생,SINGLE,서울시,양천구,당도,4,3,Gorgonzola,F,6305,1급지,B,M,H,M,M,M,H,H,L,H,M,L,M
FEMALE,40대,자영업,SINGLE,부산시,해운대구,깊이감,3,1,Valencay,G,6306,1급지,A,L,H,H,H,M,M,M,H,M,H,H,H
FEMALE,50대,벤처직원,MARREID,경기도,화성시,깊이감,1,1,Roquefort,G,6307,2급지,E,L,H,H,H,M,M,H,H,M,M,M,L
FEMALE,30대,의사,MARREID,경기도,화성시,깊이감,3,2,Gorgonzola,E,6308,2급지,D,H,H,M,M,M,L,H,H,H,M,L,L
MALE,50대,변호사,MARREID,충청도,청주시,깊이감,2,1,Brie,D,6309,1급지,C,H,H,H,M,L,L,H,L,H,M,M,M
MALE,30대,공무원,MARREID,경상도,포항시 북구,당도,4,3,Cheddar,E,6310,3급지,H,H,H,M,M,M,L,M,H,M,M,H,H
FEMALE,20대,의사,MARREID,부산시,해운대구,깊이감,1,1,Roquefort,F,6311,1급지,C,M,H,M,M,M,H,H,L,H,M,M,M
MALE,30대,자영업,MARREID,경상도,포항시 남구,깊이감,1,1,Ricotta,D,6312,2급지,F,H,H,H,M,L,L,M,H,M,M,M,H
MALE,30대,임시직,MARREID,부산시,해운대구,당도,2,1,Gorgonzola,E,6313,1급지,E,H,H,M,M,M,L,H,H,M,M,M,L
FEMALE,50대,자영업,MARREID,충청도,청주시,당도,5,3,Camenbert,A,6314,1급지,A,M,H,M,H,H,H,M,H,M,H,H,H
FEMALE,30대,벤처직원,MARREID,충청도,청주시,깊이감,1,1,Valencay,E,6315,1급지,G,H,H,M,M,M,L,L,H,H,H,M,M
MALE,20대,자영업,SINGLE,전라도,광양시,당도,6,5,Annon,F,6316,4급지,D,M,H,M,M,M,H,H,H,H,M,L,L
MALE,40대,중소기업직원,MARREID,서울시,강남구,당도,2,1,Cheddar,G,6317,1급지,G,L,H,H,H,M,M,L,H,H,H,M,M
FEMALE,40대,변호사,MARREID,서울시,강북구,당도,5,1,Ricotta,C,6318,3급지,D,H,L,H,M,M,M,H,H,H,M,L,L
FEMALE,30대,교수,MARREID,충청도,청주시,깊이감,3,1,Annon,E,6319,1급지,C,H,H,M,M,M,L,H,L,H,M,M,M
MALE,40대,회사직원,MARREID,경상도,포항시 남구,깊이감,2,1,Camenbert,F,6320,2급지,E,M,H,M,M,M,H,H,H,M,M,M,L
FEMALE,40대,공무원,MARREID,서울시,양천구,깊이감,4,3,Cheddar,F,6321,1급지,E,M,H,M,M,M,H,H,H,M,M,M,L
FEMALE,40대,기자,MARREID,서울시,양천구,깊이감,0,0,Annon,C,6322,1급지,D,H,L,H,M,M,M,H,H,H,M,L,L
FEMALE,20대,학생,MARREID,서울시,양천구,깊이감,3,2,Roquefort,B,6323,1급지,B,H,L,H,M,L,M,H,L,H,M,L,M
MALE,20대,자영업,MARREID,부산시,해운대구,깊이감,3,2,Valencay,H,6324,1급지,E,M,H,M,M,H,H,H,H,M,M,M,L
FEMALE,40대,자영업,MARREID,충청도,청주시,깊이감,2,1,Brie,G,6325,1급지,E,L,H,H,H,M,M,H,H,M,M,M,L
FEMALE,20대,자영업,SINGLE,서울시,강남구,당도,2,1,Ricotta,D,6326,1급지,F,H,H,H,M,L,L,M,H,M,M,M,H
MALE,20대,학생,SINGLE,경상도,포항시 남구,당도,2,1,Roquefort,G,6327,2급지,D,L,H,H,H,M,M,H,H,H,M,L,L
FEMALE,60대 이상,기자,MARREID,서울시,강북구,당도,4,1,Ricotta,C,6328,3급지,A,H,L,H,M,M,M,M,H,M,H,H,H
FEMALE,50대,임시직,SINGLE,경상도,함안군,깊이감,1,1,Roquefort,G,6329,5급지,D,L,H,H,H,M,M,H,H,H,M,L,L
FEMALE,30대,교수,MARREID,서울시,강동구,당도,2,1,Gorgonzola,E,6330,2급지,D,H,H,M,M,M,L,H,H,H,M,L,L
FEMALE,30대,임시직,MARREID,경기도,포천시,깊이감,3,2,Valencay,C,6331,2급지,B,H,L,H,M,M,M,H,L,H,M,L,M
MALE,20대,임시직,MARREID,경상도,함안군,당도,1,1,Gorgonzola,G,6332,5급지,F,L,H,H,H,M,M,M,H,M,M,M,H
FEMALE,40대,벤처직원,MARREID,부산시,기장군,깊이감,1,1,Brie,F,6333,1급지,E,M,H,M,M,M,H,H,H,M,M,M,L
MALE,50대,기자,MARREID,서울시,강남구,당도,3,2,Annon,A,6334,1급지,E,M,H,M,H,H,H,H,H,M,M,M,L
FEMALE,40대,의사,MARREID,경상도,포항시 북구,깊이감,3,1,Gorgonzola,C,6335,3급지,E,H,L,H,M,M,M,H,H,M,M,M,L
MALE,30대,공무원,MARREID,경상도,포항시 남구,당도,2,1,Ricotta,F,6336,2급지,F,M,H,M,M,M,H,M,H,M,M,M,H
MALE,50대,회사직원,MARREID,경상도,하동군,깊이감,3,1,Annon,A,6337,5급지,H,M,H,M,H,H,H,M,H,M,M,H,H
FEMALE,50대,회사직원,MARREID,전라도,익산시,당도,1,1,Brie,D,6338,6급지,E,H,H,H,M,L,L,H,H,M,M,M,L
FEMALE,40대,중소기업직원,SINGLE,충청도,청주시,깊이감,1,1,Brie,D,6339,1급지,G,H,H,H,M,L,L,L,H,H,H,M,M
FEMALE,50대,자영업,MARREID,서울시,마포구,깊이감,3,2,Gorgonzola,F,6340,4급지,A,M,H,M,M,M,H,M,H,M,H,H,H
MALE,30대,공무원,SINGLE,서울시,강남구,당도,2,1,Camenbert,H,6341,1급지,F,M,H,M,M,H,H,M,H,M,M,M,H
FEMALE,50대,임시직,MARREID,충청도,충주시,당도,1,1,Ricotta,G,6342,6급지,G,L,H,H,H,M,M,L,H,H,H,M,M
MALE,50대,중소기업직원,SINGLE,서울시,강북구,깊이감,3,1,Brie,H,6343,3급지,D,M,H,M,M,H,H,H,H,H,M,L,L
FEMALE,40대,연구원,SINGLE,서울시,강동구,당도,3,1,Brie,D,6344,2급지,B,H,H,H,M,L,L,H,L,H,M,L,M
FEMALE,30대,중소기업직원,MARREID,경상도,함안군,당도,4,3,Annon,C,6345,5급지,D,H,L,H,M,M,M,H,H,H,M,L,L
FEMALE,20대,자영업,SINGLE,서울시,양천구,당도,4,2,Annon,H,6346,1급지,A,M,H,M,M,H,H,M,H,M,H,H,H
FEMALE,50대,자영업,SINGLE,부산시,해운대구,깊이감,3,1,Gorgonzola,H,6347,1급지,E,M,H,M,M,H,H,H,H,M,M,M,L
FEMALE,50대,자영업,MARREID,전라도,구례군,깊이감,2,1,Brie,A,6348,6급지,H,M,H,M,H,H,H,M,H,M,M,H,H
FEMALE,40대,벤처직원,MARREID,충청도,홍성군,깊이감,2,1,Camenbert,D,6349,5급지,C,H,H,H,M,L,L,H,L,H,M,M,M
FEMALE,40대,벤처직원,MARREID,서울시,양천구,당도,3,1,Camenbert,E,6350,1급지,G,H,H,M,M,M,L,L,H,H,H,M,M
FEMALE,20대,회사직원,MARREID,부산시,해운대구,깊이감,3,1,Gorgonzola,E,6351,1급지,E,H,H,M,M,M,L,H,H,M,M,M,L
