gender,age,job,marital,province,city,choice,prefer,frequency,wineFrequency,side,choice1,seq,area_grade
FEMALE,40대,교수,SINGLE,부산시,연제구,D,당도,4,2,Cheddar,D,5422,4급지
FEMALE,30대,벤처직원,SINGLE,경기도,안양시,E,깊이감,3,2,Roquefort,D,5423,3급지
FEMALE,30대,임시직,MARREID,경상도,포항시 남구,A,깊이감,5,3,Brie,C,5424,2급지
FEMALE,40대,자영업,MARREID,경기도,포천시,G,깊이감,3,2,Camenbert,E,5425,2급지
MALE,60대 이상,연구원,SINGLE,서울시,양천구,C,깊이감,2,1,Annon,E,5426,1급지
FEMALE,30대,중소기업직원,SINGLE,전라도,광양시,E,당도,1,1,Brie,D,5427,4급지
MALE,30대,임시직,MARREID,경상도,포항시 북구,D,당도,3,1,Valencay,E,5428,3급지
FEMALE,40대,의사,MARREID,서울시,강동구,C,깊이감,3,1,Roquefort,C,5429,2급지
MALE,30대,자영업,MARREID,서울시,강동구,E,당도,1,1,Gorgonzola,G,5430,2급지
FEMALE,20대,변호사,MARREID,경상도,포항시 남구,D,깊이감,2,1,Ricotta,G,5431,2급지
FEMALE,30대,변호사,MARREID,충청도,홍성군,E,당도,2,1,Valencay,D,5432,5급지
MALE,40대,의사,MARREID,부산시,해운대구,F,당도,2,1,Annon,A,5433,1급지
MALE,50대,회사직원,MARREID,서울시,강남구,C,깊이감,4,3,Brie,A,5434,1급지
FEMALE,40대,기자,MARREID,경상도,포항시 남구,C,당도,4,3,Brie,E,5435,2급지
FEMALE,50대,자영업,SINGLE,충청도,청주시,A,깊이감,1,1,Ricotta,E,5436,1급지
FEMALE,30대,기자,MARREID,경기도,포천시,B,당도,2,1,Brie,E,5437,2급지
FEMALE,50대,임시직,MARREID,부산시,해운대구,E,당도,3,1,Annon,C,5438,1급지
FEMALE,20대,중소기업직원,MARREID,경기도,포천시,B,당도,2,1,Valencay,B,5439,2급지
MALE,20대,중소기업직원,SINGLE,경상도,함안군,B,당도,2,1,Camenbert,C,5440,5급지
FEMALE,50대,기자,MARREID,경상도,하동군,D,당도,3,1,Ricotta,C,5441,5급지
FEMALE,40대,교수,MARREID,부산시,해운대구,D,당도,3,1,Camenbert,D,5442,1급지
MALE,40대,임시직,MARREID,경기도,가평군,D,깊이감,2,1,Brie,E,5443,3급지
FEMALE,40대,중소기업직원,MARREID,충청도,청주시,D,깊이감,1,1,Annon,A,5444,1급지
FEMALE,20대,중소기업직원,MARREID,부산시,해운대구,C,깊이감,3,2,Valencay,C,5445,1급지
FEMALE,20대,의사,MARREID,경상도,포항시 남구,G,깊이감,2,1,Valencay,F,5446,2급지
MALE,30대,임시직,MARREID,서울시,양천구,G,당도,3,2,Ricotta,H,5447,1급지
MALE,30대,공무원,SINGLE,경상도,포항시 남구,H,깊이감,1,1,Ricotta,C,5448,2급지
MALE,50대,회사직원,MARREID,경상도,포항시 남구,E,깊이감,4,3,Valencay,A,5449,2급지
MALE,40대,중소기업직원,SINGLE,경기도,가평군,H,당도,2,1,Cheddar,F,5450,3급지
FEMALE,50대,공무원,MARREID,부산시,해운대구,D,깊이감,4,2,Cheddar,E,5451,1급지
FEMALE,30대,의사,SINGLE,경상도,포항시 남구,D,당도,1,1,Annon,D,5452,2급지
FEMALE,30대,변호사,SINGLE,부산시,해운대구,E,당도,3,2,Ricotta,E,5453,1급지
FEMALE,40대,자영업,MARREID,서울시,마포구,F,당도,1,1,Camenbert,F,5454,4급지
FEMALE,20대,자영업,MARREID,경기도,화성시,D,깊이감,2,1,Camenbert,H,5455,2급지
FEMALE,50대,공무원,MARREID,서울시,양천구,D,당도,2,1,Annon,D,5456,1급지
FEMALE,50대,임시직,MARREID,부산시,기장군,D,깊이감,2,1,Valencay,B,5457,1급지
MALE,30대,임시직,MARREID,충청도,홍성군,E,당도,1,1,Ricotta,D,5458,5급지
FEMALE,40대,자영업,MARREID,충청도,청주시,A,깊이감,2,1,Gorgonzola,F,5459,1급지
MALE,20대,중소기업직원,MARREID,경상도,거제시,F,당도,2,1,Cheddar,B,5460,5급지
FEMALE,40대,중소기업직원,MARREID,전라도,광양시,D,당도,3,1,Camenbert,G,5461,4급지
MALE,30대,자영업,SINGLE,부산시,기장군,C,당도,2,1,Annon,F,5462,1급지
MALE,50대,자영업,MARREID,서울시,강남구,E,당도,2,1,Brie,E,5463,1급지
MALE,30대,변호사,MARREID,부산시,사하구,B,당도,3,1,Roquefort,D,5464,2급지
FEMALE,50대,중소기업직원,MARREID,서울시,양천구,F,당도,2,1,Brie,D,5465,1급지
MALE,30대,기자,SINGLE,부산시,진구,A,깊이감,2,1,Annon,E,5466,5급지
FEMALE,40대,공무원,MARREID,충청도,충주시,H,깊이감,5,4,Ricotta,A,5467,6급지
FEMALE,40대,임시직,MARREID,전라도,구례군,H,깊이감,4,3,Gorgonzola,A,5468,6급지
FEMALE,20대,자영업,MARREID,서울시,양천구,C,깊이감,2,1,Roquefort,B,5469,1급지
FEMALE,30대,변호사,SINGLE,충청도,천안시,E,깊이감,1,1,Brie,D,5470,4급지
FEMALE,20대,회사직원,MARREID,전라도,광양시,B,깊이감,2,1,Brie,B,5471,4급지
MALE,60대 이상,자영업,MARREID,경기도,포천시,E,당도,2,1,Cheddar,G,5472,2급지
FEMALE,20대,자영업,MARREID,부산시,사하구,G,깊이감,2,1,Camenbert,C,5473,2급지
MALE,50대,기자,MARREID,부산시,기장군,A,당도,2,1,Cheddar,A,5474,1급지
FEMALE,50대,교수,MARREID,전라도,광양시,C,깊이감,2,1,Brie,B,5475,4급지
FEMALE,40대,중소기업직원,SINGLE,경기도,안양시,H,당도,1,1,Brie,E,5476,3급지
MALE,40대,자영업,MARREID,경상도,포항시 북구,H,깊이감,3,1,Cheddar,G,5477,3급지
MALE,40대,자영업,MARREID,경기도,가평군,E,깊이감,2,1,Camenbert,G,5478,3급지
FEMALE,40대,자영업,SINGLE,서울시,강남구,E,깊이감,4,2,Ricotta,F,5479,1급지
MALE,20대,의사,MARREID,부산시,사하구,E,깊이감,2,1,Gorgonzola,H,5480,2급지
MALE,30대,임시직,MARREID,부산시,해운대구,H,깊이감,1,1,Brie,G,5481,1급지
MALE,40대,임시직,MARREID,경상도,포항시 남구,E,깊이감,5,4,Ricotta,H,5482,2급지
FEMALE,40대,임시직,MARREID,충청도,청주시,C,당도,3,1,Brie,E,5483,1급지
FEMALE,20대,자영업,MARREID,부산시,사하구,D,당도,3,1,Gorgonzola,H,5484,2급지
MALE,30대,변호사,SINGLE,서울시,양천구,F,당도,3,2,Brie,G,5485,1급지
FEMALE,40대,공무원,MARREID,경기도,안양시,F,당도,1,1,Cheddar,E,5486,3급지
FEMALE,50대,자영업,MARREID,부산시,해운대구,D,당도,1,1,Camenbert,A,5487,1급지
FEMALE,20대,학생,SINGLE,경상도,포항시 남구,B,깊이감,1,1,Annon,D,5488,2급지
MALE,40대,회사직원,MARREID,서울시,양천구,H,당도,1,1,Cheddar,G,5489,1급지
FEMALE,30대,임시직,SINGLE,전라도,익산시,E,깊이감,2,1,Gorgonzola,F,5490,6급지
MALE,30대,자영업,MARREID,서울시,강북구,B,당도,3,2,Gorgonzola,A,5491,3급지
MALE,30대,연구원,MARREID,부산시,해운대구,E,깊이감,2,1,Camenbert,D,5492,1급지
MALE,20대,학생,SINGLE,경기도,평택시,D,당도,4,3,Valencay,D,5493,3급지
FEMALE,40대,변호사,MARREID,서울시,강북구,C,깊이감,2,1,Brie,C,5494,3급지
MALE,30대,회사직원,MARREID,부산시,해운대구,H,깊이감,1,1,Cheddar,E,5495,1급지
FEMALE,50대,공무원,MARREID,경상도,포항시 남구,D,깊이감,2,1,Brie,D,5496,2급지
FEMALE,50대,중소기업직원,SINGLE,서울시,양천구,D,깊이감,3,1,Valencay,C,5497,1급지
FEMALE,20대,중소기업직원,MARREID,충청도,충주시,B,깊이감,2,1,Brie,B,5498,6급지
FEMALE,40대,공무원,MARREID,경기도,포천시,B,깊이감,2,1,Brie,H,5499,2급지
MALE,50대,변호사,SINGLE,경기도,화성시,F,깊이감,3,2,Ricotta,E,5500,2급지
MALE,30대,벤처직원,SINGLE,서울시,강남구,H,깊이감,2,1,Brie,H,5501,1급지
MALE,40대,임시직,SINGLE,충청도,홍성군,E,깊이감,2,1,Gorgonzola,G,5502,5급지
MALE,30대,벤처직원,MARREID,경기도,안양시,E,당도,2,1,Valencay,D,5503,3급지
FEMALE,30대,중소기업직원,SINGLE,충청도,청주시,F,당도,1,1,Camenbert,D,5504,1급지
MALE,20대,학생,SINGLE,부산시,해운대구,F,깊이감,3,1,Brie,E,5505,1급지
FEMALE,30대,자영업,MARREID,서울시,강남구,G,당도,2,1,Cheddar,G,5506,1급지
FEMALE,30대,벤처직원,MARREID,충청도,진천군,B,당도,1,1,Valencay,B,5507,6급지
MALE,20대,자영업,MARREID,경상도,함안군,G,깊이감,2,1,Valencay,G,5508,5급지
MALE,50대,임시직,MARREID,경상도,하동군,B,당도,4,1,Roquefort,H,5509,5급지
FEMALE,50대,임시직,SINGLE,경상도,함안군,C,당도,2,1,Roquefort,H,5510,5급지
MALE,50대,교수,MARREID,경상도,포항시 남구,A,깊이감,3,1,Valencay,E,5511,2급지
MALE,40대,의사,SINGLE,경기도,안양시,G,깊이감,3,1,Roquefort,F,5512,3급지
FEMALE,20대,회사직원,MARREID,부산시,연제구,C,깊이감,1,1,Brie,C,5513,4급지
FEMALE,50대,공무원,MARREID,부산시,해운대구,D,당도,2,1,Valencay,E,5514,1급지
FEMALE,30대,임시직,SINGLE,부산시,연제구,D,당도,2,1,Cheddar,B,5515,4급지
FEMALE,20대,중소기업직원,MARREID,충청도,청주시,B,당도,2,1,Roquefort,C,5516,1급지
MALE,50대,벤처직원,MARREID,서울시,양천구,A,깊이감,4,1,Gorgonzola,F,5517,1급지
FEMALE,20대,학생,MARREID,전라도,광양시,G,깊이감,3,2,Valencay,D,5518,4급지
MALE,30대,중소기업직원,SINGLE,경기도,안양시,H,당도,3,2,Camenbert,H,5519,3급지
MALE,40대,자영업,MARREID,충청도,청주시,C,깊이감,3,1,Roquefort,H,5520,1급지
MALE,30대,임시직,MARREID,경상도,거제시,H,당도,1,1,Ricotta,F,5521,5급지
FEMALE,40대,회사직원,SINGLE,서울시,양천구,D,당도,5,4,Ricotta,D,5522,1급지
FEMALE,30대,기자,SINGLE,서울시,강동구,D,당도,1,1,Roquefort,G,5523,2급지
FEMALE,20대,임시직,MARREID,전라도,해남군,B,깊이감,1,1,Brie,B,5524,4급지
FEMALE,50대,벤처직원,MARREID,경기도,화성시,E,깊이감,2,1,Ricotta,B,5525,2급지
FEMALE,20대,자영업,MARREID,충청도,청주시,F,당도,1,1,Camenbert,H,5526,1급지
FEMALE,20대,회사직원,MARREID,충청도,청주시,C,깊이감,3,1,Roquefort,C,5527,1급지
FEMALE,20대,자영업,MARREID,부산시,해운대구,G,당도,5,4,Annon,G,5528,1급지
MALE,40대,변호사,MARREID,충청도,청주시,C,깊이감,2,1,Annon,A,5529,1급지
MALE,50대,공무원,SINGLE,서울시,강남구,D,당도,3,1,Ricotta,F,5530,1급지
FEMALE,20대,학생,MARREID,경기도,포천시,B,깊이감,1,1,Roquefort,C,5531,2급지
FEMALE,30대,회사직원,SINGLE,충청도,충주시,E,깊이감,2,1,Annon,B,5532,6급지
MALE,20대,임시직,MARREID,경상도,하동군,B,깊이감,1,1,Cheddar,D,5533,5급지
MALE,20대,자영업,MARREID,경기도,안양시,B,당도,2,1,Roquefort,E,5534,3급지
MALE,40대,자영업,MARREID,서울시,양천구,G,깊이감,3,2,Ricotta,D,5535,1급지
MALE,50대,자영업,MARREID,충청도,홍성군,G,당도,2,1,Annon,C,5536,5급지
MALE,40대,임시직,MARREID,서울시,강북구,C,깊이감,2,1,Annon,C,5537,3급지
MALE,30대,자영업,SINGLE,충청도,홍성군,B,깊이감,1,1,Annon,E,5538,5급지
FEMALE,40대,회사직원,MARREID,경상도,거제시,D,당도,1,1,Camenbert,G,5539,5급지
MALE,30대,임시직,MARREID,충청도,천안시,D,당도,1,1,Ricotta,C,5540,4급지
FEMALE,30대,임시직,MARREID,충청도,충주시,F,당도,2,1,Roquefort,F,5541,6급지
FEMALE,40대,임시직,MARREID,경기도,화성시,B,깊이감,2,1,Ricotta,D,5542,2급지
FEMALE,50대,회사직원,MARREID,경상도,거제시,D,당도,2,1,Annon,E,5543,5급지
MALE,20대,변호사,SINGLE,경상도,포항시 북구,D,깊이감,1,1,Brie,G,5544,3급지
FEMALE,30대,중소기업직원,SINGLE,부산시,해운대구,E,당도,6,5,Camenbert,C,5545,1급지
FEMALE,20대,중소기업직원,SINGLE,경기도,화성시,E,깊이감,1,1,Ricotta,B,5546,2급지
FEMALE,40대,연구원,SINGLE,전라도,광양시,C,깊이감,2,1,Camenbert,C,5547,4급지
FEMALE,40대,회사직원,MARREID,서울시,마포구,G,당도,2,1,Valencay,H,5548,4급지
FEMALE,20대,자영업,SINGLE,충청도,홍성군,H,당도,4,3,Roquefort,E,5549,5급지
FEMALE,20대,자영업,MARREID,충청도,청주시,H,깊이감,2,1,Roquefort,B,5550,1급지
MALE,50대,자영업,MARREID,서울시,양천구,F,당도,3,1,Annon,H,5551,1급지
FEMALE,50대,자영업,MARREID,부산시,기장군,E,깊이감,2,1,Camenbert,E,5552,1급지
FEMALE,50대,공무원,MARREID,경상도,포항시 남구,B,깊이감,2,1,Brie,D,5553,2급지
MALE,50대,임시직,MARREID,경기도,포천시,A,깊이감,2,1,Roquefort,D,5554,2급지
MALE,30대,벤처직원,SINGLE,경기도,화성시,H,당도,3,2,Cheddar,E,5555,2급지
MALE,50대,중소기업직원,MARREID,서울시,강북구,A,깊이감,3,2,Cheddar,F,5556,3급지
MALE,50대,벤처직원,MARREID,충청도,청주시,A,깊이감,1,1,Gorgonzola,A,5557,1급지
FEMALE,50대,회사직원,SINGLE,경기도,평택시,D,깊이감,4,2,Brie,D,5558,3급지
FEMALE,40대,공무원,MARREID,서울시,양천구,D,당도,2,1,Valencay,E,5559,1급지
MALE,50대,기자,SINGLE,서울시,강남구,E,깊이감,2,1,Valencay,F,5560,1급지
MALE,50대,교수,SINGLE,경기도,포천시,E,당도,4,1,Roquefort,D,5561,2급지
MALE,50대,의사,MARREID,경기도,평택시,A,깊이감,2,1,Roquefort,F,5562,3급지
MALE,20대,자영업,MARREID,부산시,사하구,H,당도,3,2,Valencay,C,5563,2급지
FEMALE,40대,자영업,SINGLE,부산시,해운대구,D,당도,4,3,Gorgonzola,B,5564,1급지
FEMALE,50대,기자,MARREID,서울시,강남구,D,깊이감,3,2,Gorgonzola,C,5565,1급지
MALE,40대,임시직,MARREID,서울시,강북구,B,당도,2,1,Ricotta,G,5566,3급지
FEMALE,30대,회사직원,SINGLE,부산시,해운대구,E,깊이감,2,1,Annon,B,5567,1급지
FEMALE,40대,변호사,MARREID,서울시,강동구,C,당도,2,1,Cheddar,E,5568,2급지
MALE,20대,회사직원,MARREID,경상도,포항시 남구,E,당도,1,1,Ricotta,C,5569,2급지
FEMALE,20대,자영업,MARREID,부산시,연제구,H,당도,3,1,Gorgonzola,H,5570,4급지
MALE,20대,자영업,MARREID,서울시,강남구,E,깊이감,1,1,Camenbert,C,5571,1급지
FEMALE,30대,임시직,MARREID,전라도,해남군,H,당도,4,3,Annon,D,5572,4급지
FEMALE,20대,공무원,MARREID,서울시,양천구,B,당도,1,1,Ricotta,C,5573,1급지
FEMALE,30대,중소기업직원,MARREID,경기도,포천시,C,깊이감,2,1,Roquefort,B,5574,2급지
MALE,30대,임시직,SINGLE,경기도,화성시,G,당도,3,2,Annon,H,5575,2급지
MALE,30대,기자,SINGLE,경상도,하동군,G,당도,2,1,Ricotta,G,5576,5급지
FEMALE,30대,중소기업직원,SINGLE,서울시,양천구,E,당도,4,2,Gorgonzola,E,5577,1급지
FEMALE,20대,자영업,MARREID,충청도,청주시,E,깊이감,4,2,Brie,G,5578,1급지
FEMALE,20대,중소기업직원,MARREID,충청도,천안시,B,당도,2,1,Annon,D,5579,4급지
FEMALE,30대,벤처직원,MARREID,부산시,연제구,E,당도,3,2,Gorgonzola,E,5580,4급지
MALE,40대,공무원,MARREID,부산시,사하구,F,당도,2,1,Camenbert,G,5581,2급지
MALE,50대,임시직,MARREID,경상도,거제시,C,당도,2,1,Camenbert,B,5582,5급지
MALE,20대,학생,MARREID,서울시,강동구,B,당도,2,1,Camenbert,E,5583,2급지
MALE,30대,공무원,SINGLE,경기도,가평군,H,당도,5,2,Brie,E,5584,3급지
MALE,50대,임시직,SINGLE,경기도,포천시,A,당도,3,1,Roquefort,E,5585,2급지
MALE,20대,회사직원,MARREID,서울시,양천구,B,당도,2,1,Gorgonzola,C,5586,1급지
MALE,40대,회사직원,MARREID,부산시,연제구,F,당도,3,1,Camenbert,F,5587,4급지
FEMALE,40대,공무원,SINGLE,충청도,청주시,D,깊이감,3,2,Brie,D,5588,1급지
FEMALE,20대,공무원,MARREID,충청도,청주시,A,당도,1,1,Annon,C,5589,1급지
FEMALE,40대,벤처직원,MARREID,경기도,가평군,D,깊이감,2,1,Annon,B,5590,3급지
FEMALE,50대,공무원,MARREID,경상도,포항시 남구,D,당도,2,1,Roquefort,D,5591,2급지
FEMALE,50대,임시직,MARREID,경기도,평택시,C,깊이감,6,4,Annon,F,5592,3급지
MALE,30대,회사직원,SINGLE,경상도,거제시,G,당도,1,1,Roquefort,A,5593,5급지
FEMALE,50대,공무원,MARREID,서울시,양천구,H,깊이감,2,1,Cheddar,B,5594,1급지
FEMALE,60대 이상,중소기업직원,MARREID,서울시,강남구,D,당도,3,1,Camenbert,D,5595,1급지
FEMALE,40대,의사,SINGLE,경기도,안양시,F,깊이감,2,1,Cheddar,B,5596,3급지
MALE,40대,벤처직원,SINGLE,경기도,화성시,C,당도,3,1,Gorgonzola,C,5597,2급지
MALE,40대,의사,MARREID,경기도,평택시,F,당도,2,1,Cheddar,F,5598,3급지
MALE,20대,공무원,MARREID,부산시,기장군,D,당도,3,2,Ricotta,C,5599,1급지
FEMALE,40대,자영업,SINGLE,전라도,곡성군,A,깊이감,5,2,Valencay,A,5600,6급지
FEMALE,20대,자영업,MARREID,경기도,화성시,D,깊이감,2,1,Gorgonzola,D,5601,2급지
FEMALE,20대,공무원,MARREID,부산시,사하구,B,깊이감,4,1,Roquefort,A,5602,2급지
MALE,50대,벤처직원,SINGLE,경기도,화성시,C,당도,2,1,Brie,A,5603,2급지
FEMALE,40대,중소기업직원,MARREID,서울시,강남구,D,당도,2,1,Brie,H,5604,1급지
FEMALE,40대,공무원,MARREID,부산시,기장군,F,당도,2,1,Camenbert,D,5605,1급지
MALE,40대,회사직원,SINGLE,충청도,천안시,H,깊이감,3,1,Camenbert,G,5606,4급지
FEMALE,50대,의사,MARREID,서울시,양천구,D,당도,2,1,Roquefort,C,5607,1급지
FEMALE,50대,중소기업직원,MARREID,전라도,광양시,D,깊이감,2,1,Ricotta,A,5608,4급지
FEMALE,40대,임시직,MARREID,서울시,양천구,D,당도,1,1,Brie,B,5609,1급지
FEMALE,40대,중소기업직원,MARREID,서울시,양천구,B,당도,1,1,Gorgonzola,B,5610,1급지
FEMALE,20대,학생,MARREID,충청도,청주시,B,깊이감,3,1,Ricotta,G,5611,1급지
FEMALE,40대,회사직원,SINGLE,충청도,천안시,B,깊이감,3,1,Ricotta,E,5612,4급지
MALE,40대,연구원,MARREID,부산시,진구,F,깊이감,2,1,Brie,C,5613,5급지
FEMALE,50대,공무원,MARREID,전라도,해남군,G,당도,3,2,Ricotta,E,5614,4급지
FEMALE,30대,임시직,MARREID,서울시,양천구,A,깊이감,1,1,Cheddar,H,5615,1급지
MALE,30대,자영업,SINGLE,경기도,화성시,H,깊이감,3,1,Cheddar,E,5616,2급지
MALE,20대,벤처직원,SINGLE,경기도,포천시,F,깊이감,3,2,Brie,C,5617,2급지
FEMALE,50대,중소기업직원,MARREID,충청도,홍성군,D,깊이감,1,1,Gorgonzola,B,5618,5급지
FEMALE,40대,자영업,MARREID,서울시,강남구,G,당도,3,1,Roquefort,C,5619,1급지
FEMALE,50대,벤처직원,MARREID,경상도,하동군,D,당도,3,1,Roquefort,D,5620,5급지
FEMALE,30대,중소기업직원,MARREID,부산시,진구,E,당도,2,1,Gorgonzola,E,5621,5급지
FEMALE,50대,자영업,SINGLE,서울시,양천구,C,깊이감,1,1,Brie,E,5622,1급지
MALE,40대,임시직,MARREID,경기도,화성시,H,당도,2,1,Cheddar,C,5623,2급지
FEMALE,20대,학생,SINGLE,서울시,양천구,C,당도,3,1,Valencay,C,5624,1급지
FEMALE,50대,임시직,MARREID,서울시,강동구,H,당도,2,1,Cheddar,D,5625,2급지
FEMALE,50대,공무원,MARREID,부산시,사하구,C,깊이감,4,1,Gorgonzola,E,5626,2급지
MALE,40대,벤처직원,SINGLE,부산시,해운대구,A,깊이감,1,1,Ricotta,F,5627,1급지
MALE,40대,중소기업직원,MARREID,부산시,기장군,F,깊이감,3,1,Gorgonzola,E,5628,1급지
FEMALE,30대,공무원,MARREID,경기도,포천시,E,깊이감,2,1,Annon,E,5629,2급지
FEMALE,40대,자영업,MARREID,서울시,강남구,B,깊이감,1,1,Roquefort,D,5630,1급지
FEMALE,30대,회사직원,MARREID,부산시,해운대구,E,깊이감,1,1,Ricotta,A,5631,1급지
MALE,20대,학생,MARREID,부산시,해운대구,D,당도,3,1,Roquefort,E,5632,1급지
FEMALE,40대,공무원,SINGLE,서울시,양천구,D,당도,3,1,Gorgonzola,E,5633,1급지
FEMALE,30대,교수,SINGLE,경상도,포항시 남구,E,당도,3,2,Valencay,F,5634,2급지
FEMALE,20대,자영업,SINGLE,부산시,해운대구,E,당도,3,2,Ricotta,G,5635,1급지
FEMALE,50대,임시직,MARREID,부산시,기장군,H,깊이감,2,1,Brie,G,5636,1급지
FEMALE,20대,학생,SINGLE,경상도,하동군,B,당도,3,2,Camenbert,C,5637,5급지
FEMALE,30대,공무원,MARREID,부산시,연제구,E,깊이감,3,2,Ricotta,D,5638,4급지
FEMALE,50대,공무원,MARREID,경상도,하동군,E,깊이감,2,1,Annon,C,5639,5급지
FEMALE,30대,연구원,MARREID,부산시,기장군,D,당도,1,1,Annon,E,5640,1급지
MALE,20대,학생,SINGLE,서울시,마포구,G,깊이감,1,1,Camenbert,G,5641,4급지
FEMALE,50대,회사직원,MARREID,부산시,해운대구,D,당도,3,1,Cheddar,D,5642,1급지
MALE,30대,임시직,SINGLE,경상도,함안군,E,깊이감,2,1,Camenbert,A,5643,5급지
FEMALE,40대,연구원,MARREID,부산시,해운대구,G,깊이감,3,1,Cheddar,E,5644,1급지
MALE,30대,연구원,MARREID,경기도,포천시,H,깊이감,3,1,Roquefort,F,5645,2급지
FEMALE,40대,연구원,SINGLE,경기도,포천시,D,깊이감,5,1,Gorgonzola,C,5646,2급지
MALE,20대,회사직원,SINGLE,경기도,화성시,B,당도,6,2,Roquefort,F,5647,2급지
FEMALE,30대,중소기업직원,SINGLE,서울시,강남구,B,당도,3,1,Annon,D,5648,1급지
FEMALE,50대,교수,SINGLE,경상도,포항시 남구,C,깊이감,4,3,Cheddar,D,5649,2급지
FEMALE,20대,학생,MARREID,충청도,진천군,B,깊이감,2,1,Ricotta,C,5650,6급지
